Type,SKU,Parent SKU,Slug,Name,Published,Visibility in catalog,Short description,Description,Regular price,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Categories,Tags,Brands,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:search_keywords,meta:seo_title,meta:seo_description,meta:seo_canonical,meta:seo_robots,meta:seo_focus_keyword,meta:seo_secondary_keywords,meta:schema_brand,meta:schema_mpn,meta:schema_condition
variation,4-906,DRYWALL-COMPOUND-ROLLER-WITH-FRAME,level-5-drywall-compound-roller-frame-12-4-906,"Level5 Drywall Compound Roller with Frame -  12""",1,visible,"The Level5 12-inch Drywall Compound Roller with Frame is a professional-grade tool designed for rapid, even application of joint compound. Its high-capacity nap and ergonomic frame ensure maximum productivity and a consistent finish on every surface.","<p>Level5 Drywall Compound Roller with Frame - 12"" provides a high-efficiency solution for applying joint compound to walls and ceilings with speed and precision. This professional-grade tool is engineered to hold a significant volume of mud, allowing for consistent distribution and reducing the frequency of reloading from the bucket.<h3>Professional Mud Application</h3>The heavy-duty frame is built for the rigors of daily jobsite use, featuring a secure attachment system that prevents the roller from slipping during application. By providing a uniform coat of compound, this 12-inch roller simplifies the skimming and finishing process, making it an essential component for high-volume drywall projects.<strong>Features:</strong><ul><li><strong>High-Capacity Nap:</strong> Specialized roller material designed to absorb and release joint compound evenly for maximum surface coverage.</li><li><strong>Ergonomic Red Handle:</strong> Provides a comfortable, secure grip that reduces hand fatigue during extended finishing sessions.</li><li><strong>12-Inch Coverage:</strong> The wide profile allows for faster application over large areas, increasing overall productivity on the job.</li><li><strong>Durable Frame Construction:</strong> Built with high-quality materials to withstand heavy compound weight and frequent cleaning.</li></ul></p>",40.0,taxable,1,,0,0,2.5,,,,Drywall Finishing Tools > Level 5 > Corner Tools,"12"", 4-905, 4-906, 9"", Level 5, Corner Tools, level 5, mud roller, red handle",Level 5,,DRYWALL-COMPOUND-ROLLER-WITH-FRAME,2,Size,"12""",,1.0,1.0,,,,,,Level 5 Drywall Compound Roller with Frame,"mud roller, drywall applicator, joint compound roller, skim coat roller, paint roller for mud",2026-05-07,v2-production-normalized,"Level 5 12"" Drywall Compound Roller & Frame | SKU 4-906","Apply joint compound faster with the Level 5 12"" Compound Roller (4-906). Features a high-nap cover and ergonomic frame for professional drywall finishing.",/product/level-5-drywall-compound-roller-frame-12-4-906/,"index, follow",Level 5 12 inch drywall compound roller,"4-906, mud roller with frame, Level 5 drywall tools, joint compound applicator, 12 inch mud roller"
simple,DXTT-1101,,level5-extension-o-ring-dxtt-1101,Level5 Extension O'Ring,1,visible,"The Level5 Extension O'Ring (DXTT-1101) is an essential replacement part for maintaining the sealing performance of your Level5 drywall finishing tools, ensuring reliable and leak-free operation.","<p>Level5 Extension O'Ring is a vital replacement component engineered to restore and maintain the optimal sealing integrity of your Level5 drywall finishing tools. This precision-crafted O'Ring ensures a secure, leak-free connection, which is critical for consistent tool performance and extended operational life. It is specifically compatible with Level5 part number 4-772, making it an essential item for routine maintenance and efficient repairs.</p><h3>Features:</h3><ul><li><strong>Precision Fit:</strong> Engineered to exact specifications for Level5 drywall extension tools.</li><li><strong>Durable Construction:</strong> Manufactured from resilient material designed to withstand the rigorous demands of professional use.</li><li><strong>Restores Seal Integrity:</strong> Replaces worn or damaged O'Rings to prevent leaks and maintain tool efficiency.</li><li><strong>Direct Compatibility:</strong> Designed for seamless integration with Level5 part 4-772.</li></ul>",3.14,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Extension O'Ring,"drywall tool seal, extension pole gasket, replacement o-ring",2026-05-07,v2-production-normalized,Level5 Extension O'Ring DXTT-1101 | Essential Seal,Ensure peak performance of your Level5 drywall tools with the DXTT-1101 Extension O'Ring. This essential replacement part maintains a tight seal.,/product/level5-extension-o-ring-dxtt-1101/,"index, follow",Level5 Extension O'Ring DXTT-1101,"Level 5 parts, drywall tool o-ring, extension pole seal, 4-772 compatible"
simple,DXTT-1102,,level-5-minishot-screw-8-32-x-6-dxtt-1102,Level5 Screw 8 - 32 x 6,1,visible,The Level5 Screw 8 - 32 x 6 is a precision-machined replacement fastener designed for the 4-772 MiniShot system. Ensure your drywall finishing tools maintain peak performance with this genuine OEM component.,<p>Level5 Screw 8 - 32 x 6 is a precision-engineered replacement fastener designed specifically for Level 5 drywall finishing equipment. This high-quality component ensures a secure fit and reliable performance during intensive drywall finishing tasks. Maintaining your tools with genuine parts is essential for long-term durability and operational efficiency on the job site.</p><h3>Features:</h3><ul><li><strong>Precision Fit:</strong> Specifically sized at 8-32 x 6 for seamless integration with compatible Level 5 tools.</li><li><strong>Durable Construction:</strong> Manufactured to withstand the rigors of professional drywall finishing environments.</li><li><strong>OEM Compatibility:</strong> Engineered as a direct replacement part for the 4-772 MiniShot system.</li></ul>,1.79,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Screw 8,"fastener, machine screw, threaded bolt, replacement hardware",2026-05-07,v2-production-normalized,Level 5 Screw 8-32 x 6 | Genuine MiniShot Part DXTT-1102,Replace your 4-772 MiniShot fastener with the Level 5 8-32 x 6 screw (DXTT-1102). High-quality OEM part for professional drywall finishing tools.,/product/level-5-minishot-screw-8-32-x-6-dxtt-1102/,"index, follow",Level 5 Screw 8-32 x 6,"MiniShot replacement screw, 4-772 parts, drywall tool fastener, DXTT-1102 screw"
simple,DXTT-1103,,level-5-screw-8-32-x-9-4-dxtt-1103,Level5 Screw 8 - 32 x 9.4,1,visible,The Level5 Screw 8 - 32 x 9.4 is a precision-machined replacement fastener designed for the 4-772 MiniShot. It provides a secure fit and reliable performance for professional drywall finishing tools.,"<p>Level5 Screw 8 - 32 x 9.4 is a precision-engineered replacement fastener designed specifically for Level 5 drywall finishing equipment. This high-quality component ensures secure assembly and reliable performance during intensive professional use.<p>Built to exact manufacturer specifications, this screw maintains the structural integrity of your tools, preventing unnecessary downtime on the job site. It is a critical component for maintaining the 4-772 MiniShot system and other compatible drywall finishing hardware.</p><h3>Features:</h3><ul><li><strong>Precision Threading:</strong> Features an 8-32 thread pattern for a secure, vibration-resistant fit within tool assemblies.</li><li><strong>OEM Compatibility:</strong> Specifically engineered for seamless integration with the Level 5 4-772 MiniShot.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to withstand the corrosive and high-pressure environments of professional drywall finishing.</li></ul></p>",1.79,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Screw 8,"replacement fastener, machine screw, tool bolt, assembly screw, drywall tool hardware",2026-05-07,v2-production-normalized,Level 5 Screw 8-32 x 9.4 | DXTT-1103 MiniShot Part,Genuine Level 5 8-32 x 9.4 replacement screw (DXTT-1103). Engineered for the 4-772 MiniShot drywall tool to ensure secure assembly and peak performance.,/product/level-5-screw-8-32-x-9-4-dxtt-1103/,"index, follow",Level 5 DXTT-1103 Screw,"8-32 drywall tool screw, MiniShot replacement parts, Level 5 4-772 parts, drywall tool fasteners"
simple,DXTT-1105,,level-5-rubber-handle-grip-dxtt-1105,Level5 Rubber Handle Grip,1,visible,"The Level5 Rubber Handle Grip is a genuine replacement part for the 4-772 tool, providing a durable and slip-resistant surface for maximum control. This ergonomic component ensures professional-grade comfort and precision during demanding drywall finishing applications.","<p>Level5 Rubber Handle Grip is a professional-grade replacement component designed to maintain the ergonomic integrity of your drywall finishing equipment. This genuine part provides a secure, non-slip surface that ensures precise control and reduces operator fatigue during long shifts on the job site. Built to withstand the rigors of daily use, it serves as a direct replacement to keep your tools performing at their peak. This grip is specifically engineered for seamless compatibility with the 4-772 model, ensuring a factory-perfect fit and feel. <h3>Features:</h3><ul><li><strong>Ergonomic Profile:</strong> Contoured design reduces hand strain and improves tool handling during repetitive finishing tasks.</li><li><strong>High-Traction Rubber:</strong> Specialized material offers superior slip resistance, even when exposed to joint compound or moisture.</li><li><strong>Direct Compatibility:</strong> Precision-molded to fit the 4-772 tool, allowing for quick and easy installation without modifications.</li><li><strong>Professional Durability:</strong> Constructed from high-quality rubber compounds that resist wear and chemical degradation common in drywall environments.</li></ul></p>",5.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Rubber Handle Grip,"replacement grip, tool handle cover, rubber sleeve, ergonomic grip, handle wrap",2026-05-07,v2-production-normalized,Level 5 Rubber Handle Grip | DXTT-1105 Replacement Part,"Genuine Level 5 Rubber Handle Grip (DXTT-1105) for the 4-772 tool. Durable, slip-resistant replacement grip designed for professional drywall finishing.",/product/level-5-rubber-handle-grip-dxtt-1105/,"index, follow",Level 5 Rubber Handle Grip,"DXTT-1105, 4-772 replacement part, drywall tool grip, Level 5 parts, rubber tool handle"
simple,DXTT-1107,,level-5-screw-6-32-x-7-dxtt-1107,Level5 Screw 6 - 32 x 7,1,visible,The Level5 Screw 6 - 32 x 7 is a precision-machined OEM replacement fastener designed for the 4-772 MiniShot drywall tool. This durable part ensures a secure fit and reliable performance for professional finishing tasks.,"<p>Level5 Screw 6 - 32 x 7 is a precision-engineered replacement fastener designed specifically for professional drywall finishing equipment. This high-grade component ensures secure assembly and reliable performance during intensive daily use on the job site. Built to meet the exact specifications of Level 5 tools, this screw provides a perfect fit for the 4-772 MiniShot system. It is an essential component for maintaining tool integrity and preventing mechanical failure during critical finishing stages. <h3>Features:</h3><ul><li><strong>Precision Threading:</strong> Features a 6-32 thread pitch for a secure, vibration-resistant fit within the tool assembly.</li><li><strong>Extended Profile:</strong> The 7-inch length is specifically designed for the internal requirements of the MiniShot system.</li><li><strong>OEM Compatibility:</strong> Engineered as a direct replacement part for the Level 5 4-772 MiniShot drywall tool.</li><li><strong>Durable Construction:</strong> Manufactured from high-quality materials to withstand the rigors of professional drywall environments.</li></ul></p>",1.79,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Screw 6,"replacement screw, drywall tool fastener, 6-32 machine screw, MiniShot repair part, Level 5 hardware",2026-05-07,v2-production-normalized,Level 5 Screw 6-32 x 7 | DXTT-1107 MiniShot Part,Genuine Level 5 6-32 x 7 screw (DXTT-1107) for the 4-772 MiniShot. Ensure a secure fit and peak performance with this precision drywall tool replacement part.,/product/level-5-screw-6-32-x-7-dxtt-1107/,"index, follow",Level 5 Screw 6-32 x 7,"DXTT-1107, MiniShot replacement parts, 6-32 drywall tool screw, Level 5 4-772 parts"
simple,DXTT-1108,,level5-base-dxtt-1108,Level5 Base,1,visible,The Level5 Base is a high-durability replacement part engineered for the 4-772 MiniShot compound tube. It ensures a secure fit and reliable performance for professional drywall finishing.,"<p>Level5 Base is a precision-engineered replacement component designed specifically for the Level 5 MiniShot gas-assisted compound tube. This essential part provides a secure foundation for the tool's assembly, ensuring consistent performance and structural integrity during high-volume drywall finishing tasks. Built to withstand the rigors of professional job sites, it serves as a direct replacement to keep your equipment operational and efficient. <p>This base is critical for maintaining the pressure seal and mechanical alignment required for smooth compound application.</p><h3>Features:</h3><ul><li><strong>Direct Compatibility:</strong> Specifically engineered to fit the Level 5 4-772 MiniShot model for a perfect match.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to resist wear and impact in demanding environments.</li><li><strong>Seamless Integration:</strong> Restores the original factory performance of your compound tube assembly.</li><li><strong>Professional Grade:</strong> Designed to meet the exacting standards of professional drywall contractors.</li></ul></p>",81.44,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 MiniShot Parts,"replacement base, tool foundation, mounting base, compound tube part",2026-05-07,v2-production-normalized,Level 5 Base DXTT-1108 | MiniShot Replacement Part,Genuine Level 5 Base (DXTT-1108) for the 4-772 MiniShot compound tube. Durable replacement part designed for professional drywall finishing tools.,/product/level5-base-dxtt-1108/,"index, follow",Level 5 Base DXTT-1108,"MiniShot replacement parts, drywall tool base, 4-772 compatibility, Level 5 repair parts"
simple,DXTT-1109,,level-5-u-cup-dxtt-1109,Level5 U - Cup,1,visible,The Level5 U - Cup is a high-quality replacement seal designed for the 4-772 assembly to ensure leak-proof performance and consistent pressure.,"<p>Level5 U - Cup is a precision-engineered replacement seal designed to maintain optimal pressure and performance in professional drywall finishing equipment. This genuine Level 5 component ensures a leak-proof seal, extending the service life of your tools during high-volume applications.</p><h3>Reliable Tool Maintenance</h3><p>Built for durability, this U-cup is specifically compatible with the 4-772 assembly, providing a reliable fit that prevents material bypass. It is an essential maintenance part for contractors who require consistent flow and pressure control on the job site.</p><strong>Features:</strong><ul><li><strong>Precision Fit:</strong> Engineered specifically for compatibility with the 4-772 assembly to ensure a perfect seal.</li><li><strong>Durable Construction:</strong> Manufactured from high-quality materials to withstand the abrasive nature of drywall compounds.</li><li><strong>Optimized Performance:</strong> Maintains consistent internal pressure for smooth tool operation and finishing.</li><li><strong>Genuine Level 5 Part:</strong> Guaranteed to meet original equipment manufacturer standards for reliability and fitment.</li></ul>",8.54,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 U,"replacement seal, piston seal, pressure cup, drywall tool gasket, u-seal",2026-05-07,v2-production-normalized,Level 5 U-Cup DXTT-1109 | Genuine Replacement Seal,Genuine Level 5 U-Cup (DXTT-1109) for the 4-772 assembly. Ensure a leak-proof seal and maintain optimal pressure in your drywall finishing tools.,/product/level-5-u-cup-dxtt-1109/,"index, follow",Level 5 U-Cup DXTT-1109,"drywall finishing parts, Level 5 MiniShot, tool maintenance, pressure seal, 4-772 compatibility"
simple,DXTT-1110,,level5-screw-6-32-x-10-7-dxtt-1110,Level5 Screw 6 - 32 x 10.7,1,visible,The Level5 Screw 6 - 32 x 10.7 is a high-quality replacement part designed for seamless compatibility with the 4-772 drywall tool assembly. Ensure your equipment maintains peak performance with this precision-machined fastener.,"<p>Level5 Screw 6 - 32 x 10.7 is a precision-engineered replacement fastener designed specifically for Level 5 drywall finishing equipment. This high-grade component ensures secure assembly and reliable performance during intensive finishing tasks.</p><h3>Features:</h3><ul><li><strong>Exact Fit:</strong> Engineered to meet original equipment manufacturer specifications for the 4-772 assembly.</li><li><strong>Durable Construction:</strong> Manufactured from high-strength materials to withstand the rigors of professional drywall work.</li><li><strong>Corrosion Resistance:</strong> Treated to resist moisture and joint compound exposure, extending the service life of your tools.</li></ul>",1.79,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Parts,"fastener, machine screw, replacement bolt, hardware",2026-05-07,v2-production-normalized,Level 5 Screw 6-32 x 10.7 | DXTT-1110 Replacement Part,"Genuine Level 5 6-32 x 10.7 screw (DXTT-1110). Precision replacement part for the 4-772 assembly. Durable, corrosion-resistant, and professional-grade.",/product/level5-screw-6-32-x-10-7-dxtt-1110/,"index, follow",Level 5 Screw 6-32 x 10.7,"DXTT-1110, Level 5 replacement parts, drywall tool screw, 4-772 compatibility, MiniShot parts"
simple,DXTT-1112,,level-5-minishot-support-band-dxtt-1112,Level5 Top/Bottom Support Band,1,visible,The Level5 Top/Bottom Support Band is a high-quality replacement part engineered for the 4-772 applicator. It provides critical structural support to ensure leak-free performance and long-term tool durability.,"<p>Level5 Top/Bottom Support Band is a precision-engineered replacement component designed to maintain the structural integrity of your drywall finishing equipment. This durable band ensures a secure fit and consistent performance during high-pressure applications, preventing mechanical failure and ensuring a leak-free seal.</p><p>Specifically engineered for compatibility with the 4-772 model, this support band provides the necessary tension required for professional-grade finishing. It is an essential maintenance part for contractors who require reliable tool performance to avoid costly downtime on the job site.</p><h3>Features:</h3><ul><li><strong>Precision Fit:</strong> Designed specifically for the 4-772 applicator to ensure seamless operation and a perfect seal.</li><li><strong>Durable Construction:</strong> Manufactured from high-quality materials to withstand the rigors of daily drywall finishing and chemical exposure.</li><li><strong>Easy Installation:</strong> Allows for quick field repairs, keeping your tools in service without the need for complex tools.</li><li><strong>OEM Reliability:</strong> Genuine Level 5 replacement part ensures factory-standard performance and long-term durability.</li></ul>",12.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Support Bands,"replacement band, support strap, applicator band, drywall tool part, tension band",2026-05-07,v2-production-normalized,Level 5 Top/Bottom Support Band | DXTT-1112 Replacement,"Genuine Level 5 Top/Bottom Support Band (DXTT-1112) for the 4-772 applicator. Ensure a secure, leak-free fit with this durable OEM replacement part.",/product/level-5-minishot-support-band-dxtt-1112/,"index, follow",Level 5 Top/Bottom Support Band DXTT-1112,"4-772 parts, Level 5 MiniShot repair, drywall applicator maintenance, DXTT-1112 band, drywall tool replacement parts"
simple,DXTT-1115,,level-5-minishot-latch-screw-bracket-dxtt-1115,Level5 Latch Screw Bracket,1,visible,The Level5 Latch Screw Bracket is a genuine replacement part engineered for the 4-772 MiniShot to ensure secure latching and tool stability. This durable component restores original equipment performance for professional drywall finishing tasks.,"<p>Level5 Latch Screw Bracket is a precision-engineered replacement component designed to maintain the structural integrity of your drywall finishing equipment. This authentic Level 5 part ensures a secure fit and reliable performance during demanding professional applications.<p>Specifically engineered for compatibility with the 4-772 MiniShot, this bracket provides the necessary tension and stability for the latch mechanism. Using genuine replacement parts prevents unnecessary downtime and extends the service life of your tools.</p><h3>Features:</h3><ul><li><strong>Precision Fit:</strong> Manufactured to exact specifications for seamless integration with the 4-772 model.</li><li><strong>Durable Construction:</strong> Built from high-quality materials to withstand the rigors of daily drywall finishing work.</li><li><strong>OEM Reliability:</strong> Genuine Level 5 part ensures consistent performance and maintains tool warranty standards.</li></ul></p>",5.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Latch Screw Bracket,"latch mount, screw plate, fastening bracket, tool hardware, replacement latch support",2026-05-07,v2-production-normalized,Level 5 Latch Screw Bracket DXTT-1115 | Genuine Part,Genuine Level 5 Latch Screw Bracket (DXTT-1115) for the 4-772 MiniShot. Ensure a secure fit and reliable performance with this authentic replacement part.,/product/level-5-minishot-latch-screw-bracket-dxtt-1115/,"index, follow",Level 5 Latch Screw Bracket DXTT-1115,"4-772 replacement part, MiniShot latch bracket, drywall tool parts, Level 5 repair hardware"
simple,DXTT-1117,,level5-top-cone-oring-dxtt-1117,Level5 Top Cone O'Ring,1,visible,"The Level5 Top Cone O'Ring is a durable, precision-fit replacement seal designed to ensure leak-proof performance for 4-772 series drywall tools.","<p>Level5 Top Cone O'Ring is a precision-engineered replacement seal designed to maintain the integrity of your drywall finishing equipment. This essential component ensures an airtight, leak-proof connection within the top cone assembly, preventing pressure loss during operation. Built from high-grade, chemical-resistant rubber, this O-ring is designed to withstand the rigors of professional job sites. It serves as a direct replacement for components in the 4-772 series, ensuring your tools remain in peak working condition.</p><h3>Features:</h3><ul><li><strong>Precision Fit:</strong> Engineered specifically for Level 5 top cone assemblies to ensure a perfect seal.</li><li><strong>Durable Construction:</strong> Manufactured from high-quality rubber for long-lasting resistance to wear and tear.</li><li><strong>Tool Compatibility:</strong> Designed as a direct replacement part for the 4-772 model series.</li><li><strong>Leak Prevention:</strong> Maintains consistent pressure and prevents material bypass during finishing tasks.</li></ul>",2.24,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Parts,"rubber seal, gasket, sealing ring, cone washer",2026-05-07,v2-production-normalized,Level 5 Top Cone O'Ring | DXTT-1117 Replacement Seal,Genuine Level 5 Top Cone O'Ring (DXTT-1117). High-durability replacement seal for 4-772 assemblies. Ensure leak-proof drywall finishing performance.,/product/level5-top-cone-oring-dxtt-1117/,"index, follow",Level 5 Top Cone O'Ring,"DXTT-1117, drywall tool parts, top cone seal, Level 5 replacement parts, 4-772 O-ring"
simple,DXTT-1118,,level-5-filler-valve-stem-dxtt-1118,Level5 Filler Valve Stem,1,visible,The Level5 Filler Valve Stem is a high-quality replacement part designed for the 4-772 filler assembly to ensure airtight performance and consistent pressure.,"<p>Level5 Filler Valve Stem is a precision-engineered replacement component designed to maintain the airtight integrity of your drywall finishing equipment. This durable stem ensures consistent pressure and smooth material flow during the filling process, preventing leaks and minimizing downtime on the job site. Built to withstand the rigors of professional drywall work, this valve stem is a critical part of the Level 5 maintenance kit. It provides a reliable seal and easy operation for high-volume finishing tasks, ensuring your tools perform at peak efficiency. <h3>Features:</h3><ul><li><strong>Precision Fit:</strong> Specifically engineered for seamless compatibility with the 4-772 filler assembly.</li><li><strong>Durable Construction:</strong> Manufactured from high-quality materials to resist wear and chemical exposure from joint compounds.</li><li><strong>Optimized Flow:</strong> Maintains consistent pressure for efficient tool filling and reduced air pockets.</li><li><strong>Easy Installation:</strong> Designed for quick field replacement to keep your crew productive.</li></ul></p>",15.29,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Filler Valve Stem,"valve core, filler nozzle stem, pump valve component, replacement stem",2026-05-07,v2-production-normalized,Level 5 Filler Valve Stem | DXTT-1118 Replacement Part,Level 5 Filler Valve Stem (DXTT-1118) for the 4-772 assembly. Ensure airtight seals and consistent pressure for professional drywall finishing.,/product/level-5-filler-valve-stem-dxtt-1118/,"index, follow",Level 5 Filler Valve Stem,"DXTT-1118, drywall pump parts, filler valve replacement, Level 5 4-772 parts, drywall tool maintenance"
simple,DXTT-1119,,level-5-filler-valve-outlet-dxtt-1119,Level5 Filler Valve Outlet,1,visible,"The Level5 Filler Valve Outlet provides a secure, high-pressure connection for efficient drywall tool filling. This durable replacement part is engineered for seamless compatibility with the 4-772 compound pump.","<p>Level5 Filler Valve Outlet is a precision-engineered replacement component designed to maintain the efficiency of your drywall compound filling system. This heavy-duty outlet ensures a secure, leak-free connection between the pump and the tools being filled, preventing compound waste and maintaining consistent pressure during operation. Built for professional use, this component is essential for contractors who rely on high-volume compound delivery. It provides a reliable interface that withstands the abrasive nature of joint compounds, ensuring long-term durability on the job site.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Fit:</strong> Engineered specifically for seamless compatibility with the 4-772 compound pump system.</li><li><strong>Durable Construction:</strong> Manufactured from high-quality materials to resist wear from abrasive drywall mud and heavy daily use.</li><li><strong>Leak-Proof Seal:</strong> Designed to maintain airtight integrity for efficient, mess-free tool filling.</li><li><strong>Easy Installation:</strong> Allows for quick field replacement to minimize downtime during critical finishing tasks.</li></ul>",34.19,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Compound Pump Parts,"pump nozzle, filler adapter, mud pump outlet, compound pump valve, discharge valve",2026-05-07,v2-production-normalized,Level 5 Filler Valve Outlet | DXTT-1119 Pump Part,Replace your worn Level 5 Filler Valve Outlet (DXTT-1119). Precision-engineered for the 4-772 compound pump to ensure leak-free drywall tool filling.,/product/level-5-filler-valve-outlet-dxtt-1119/,"index, follow",Level 5 Filler Valve Outlet,"DXTT-1119, Level 5 4-772 parts, drywall pump outlet, compound pump filler valve, drywall tool repair"
simple,DXTT-1120,,level-5-filler-spring-dxtt-1120,Level5 Filler Spring,1,visible,"The Level5 Filler Spring provides essential mechanical tension for filler valves, ensuring reliable operation and preventing leaks during drywall compound application. This high-quality replacement part is built to withstand the rigors of professional job sites.","<p>Level5 Filler Spring is a precision-engineered replacement component designed to maintain the consistent performance of your drywall finishing equipment. This durable spring provides the necessary mechanical tension required for the efficient operation of filler valves and pumps, ensuring a reliable seal and smooth compound delivery.</p><p>Built to withstand the repetitive stress of professional job sites, this component is essential for routine maintenance and preventing equipment downtime. It restores the original responsiveness of the filler mechanism, helping to eliminate leaks and maintain pressure during use.</p><h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically designed for Level 5 filler valves and fully compatible with model 4-772.</li><li><strong>High-Grade Construction:</strong> Manufactured from resilient materials to resist fatigue and maintain tension over extended use.</li><li><strong>Reliable Performance:</strong> Restores mechanical integrity to the filler system for consistent drywall compound application.</li><li><strong>Precision Fit:</strong> Engineered to exact specifications for quick installation and seamless integration with existing hardware.</li></ul>",3.59,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Parts,"replacement spring, tension spring, filler valve component, mechanical spring",2026-05-07,v2-production-normalized,Level 5 Filler Spring | DXTT-1120 Replacement Part,Genuine Level 5 Filler Spring (DXTT-1120) for drywall filler valves. Compatible with 4-772. Ensure reliable mechanical performance and prevent leaks.,/product/level-5-filler-spring-dxtt-1120/,"index, follow",Level 5 Filler Spring,"DXTT-1120, drywall tool parts, filler valve spring, Level 5 4-772 parts, drywall pump maintenance"
simple,DXTT-1121,,level-5-nut-6-32-dxtt-1121,Level5 Nut 6 - 32,1,visible,The Level5 Nut 6 - 32 is a high-quality OEM replacement fastener designed for precision fit and long-lasting durability in professional drywall tools. Ensure your equipment remains job-site ready with this essential 6-32 threaded component.,"<p>Level5 Nut 6 - 32 is a precision-engineered replacement fastener designed specifically for Level 5 drywall finishing tools. This high-quality nut ensures a secure fit and reliable performance during demanding finishing tasks, maintaining the structural integrity of your equipment.</p><p>Built to withstand the rigors of professional job sites, this component serves as a direct replacement part to prevent unnecessary downtime. It provides the exact specifications required to keep your finishing tools operating at peak efficiency.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Threading:</strong> Features a standard 6-32 thread size for a perfect, secure fit with compatible Level 5 hardware.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to resist wear and corrosion during heavy use.</li><li><strong>OEM Compatibility:</strong> Specifically designed for seamless integration with the 4-772 model and related Level 5 finishing equipment.</li><li><strong>Reliable Fastening:</strong> Ensures critical tool components remain tightly secured for consistent finishing results.</li></ul>",2.24,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 MiniShot Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Nut 6,"fastener, hex nut, machine nut, replacement hardware, threaded nut",2026-05-07,v2-production-normalized,Level 5 Nut 6-32 | DXTT-1121 Replacement Part,Secure your Level 5 drywall tools with the 6-32 Nut (DXTT-1121). Precision-threaded for model 4-772 to ensure reliable performance and tool longevity.,/product/level-5-nut-6-32-dxtt-1121/,"index, follow",Level 5 Nut 6-32 DXTT-1121,"6-32 hex nut, drywall tool parts, Level 5 replacement hardware, 4-772 compatible nut, finishing tool fastener"
