severity,category,line,id,type,sku,brand,name,detail,recommendation
high,shifted_seo_schema_metadata,177,13587,simple,EABS127TTSM,TapeTech,TapeTech Premium ABS Float – Smooth,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Premium ABS Float – Smooth | EABS127TTSM'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,178,13591,simple,EEXSET3135,TapeTech,TapeTech Set of 3 – 135° Outside Corner Edgers,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Set of 3 – 135° Outside Corner Edgers'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,179,13592,simple,EEXSET590,TapeTech,TapeTech 5 Piece 90° Outside Corner Edger Set,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech 5 Piece 90° Outside Corner Edger Set | EEXSET590'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,180,13593,simple,EFLOAT0512N,TapeTech,TapeTech 12″ x 5″ x 1/4″ EVA Neo Float,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech 12″ x 5″ x 1/4″ EVA Neo Float | EFLOAT0512N'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,181,13597,simple,EINSET590,TapeTech,TapeTech 5 Piece 90° Inside Corner Edger Set,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech 5 Piece 90° Inside Corner Edger Set | EINSET590'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,182,13609,simple,FHTT,TapeTech,TapeTech Interchangeable Fiberglass Support Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Interchangeable Fiberglass Support Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,183,13610,simple,FHTTCAATT,TapeTech,TapeTech Fiberglass Angle Box Handle (FHTT/CAA),"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Fiberglass Angle Box Handle (FHTT/CAA)'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,184,13611,simple,FHTTCC,TapeTech,"TapeTech Closet Crusher 18"" Support Handle","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Closet Crusher 18"" Support Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,185,13612,simple,FHTTCFA,TapeTech,TapeTech Fiberglass Angle Head Handle (FHTT/CFA),"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Fiberglass Angle Head Handle (FHTT/CFA)'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,186,13613,simple,FHTTNSA,TapeTech,TapeTech Fiberglass Nail Spotter Handle (FHTT/NSA),"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Fiberglass Nail Spotter Handle (FHTT/NSA)'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,187,13615,simple,HWK001PS,TapeTech,"TapeTech 13"" x 13"" Aluminum Hawk","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 13"" x 13"" Aluminum Hawk'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,188,13616,simple,HWK002BLK,TapeTech,"TapeTech 13"" x 13"" Premium Aluminum Hawk – Black","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 13"" x 13"" Premium Aluminum Hawk – Black'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,189,13619,simple,MAR19046,TapeTech,"3"" Corner Roller","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 3"" Corner Roller | MAR19046'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,190,13620,simple,MP12TT,TapeTech,"TapeTech 12"" Stainless Steel Mud Pan","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 12"" Stainless Steel Mud Pan'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,191,13621,simple,MP14TT,TapeTech,"TapeTech 14"" Premium Stainless Steel Mud Pan","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 14"" Premium Stainless Steel Mud Pan'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,192,13622,simple,MR01TT,TapeTech,TapeTech MudRunner® Pro,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech MudRunner® Pro'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,193,13623,simple,MRX01TT,TapeTech,TapeTech MudRunner® Pro Extension,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech MudRunner® Pro Extension'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,194,13627,simple,MWS01TT,TapeTech,TapeTech Mobile Wash Station,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Mobile Wash Station'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,195,13628,simple,NS02WX1HDL,TapeTech,"TapeTech 2"" Nail Spotter with X1 Extension Handle","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 2"" Nail Spotter with X1 Extension Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,196,13629,simple,NSATT,TapeTech,TapeTech Nail Spotter Handle Adapter,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Nail Spotter Handle Adapter'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,197,13642,simple,TMK01TT,TapeTech,TapeTech ATF Tool Maintenance Kit,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech ATF Tool Maintenance Kit'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,198,13643,variable,TT135OUTSIDECORNEREDGER,TapeTech,TapeTech 135° Outside Corner Edger,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 135° Outside Corner Edger'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,199,13644,variable,TT90OUTSIDECORNEREDGER,TapeTech,TapeTech 90° Outside Corner Edger,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 90° Outside Corner Edger'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,200,13645,variable,TTANGLEBOXWITHFHTTHANDLE,TapeTech,TapeTech Corner Applicator with FHTT Fiberglass Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Corner Applicator with FHTT Fiberglass Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,201,13646,variable,TTBASICFULLSETWITHANDBOXES,TapeTech,TapeTech Basic Full Set with Boxes,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Basic Full Set with Boxes'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,202,13647,variable,TTCOMBOFLUSHER,TapeTech,TapeTech Combo Corner Flusher,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Combo Corner Flusher'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,203,13648,variable,TTCOMPOUNDROLLERWITHFRAME,TapeTech,TapeTech Premium Compound Roller with Frame,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Premium Compound Roller with Frame'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,204,13649,variable,TTCOMPOUNDTUBE,TapeTech,TapeTech Compound Tube,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Compound Tube'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,205,13650,variable,TTCORNERAPPLICATOR,TapeTech,TapeTech Corner Applicator,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Corner Applicator'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,206,13651,variable,TTDIRECTFLUSHER,TapeTech,TapeTech Direct Corner Flusher,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Direct Corner Flusher'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,207,13652,variable,TTEASYFINISHBENTFLATBOXHANDLE,TapeTech,TapeTech EasyFinish® Bent Flat Box Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech EasyFinish® Bent Flat Box Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,208,13653,variable,TTEASYCLEANFINISHINGBOX,TapeTech,TapeTech EasyClean® Finishing Box,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech EasyClean® Finishing Box'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,209,13654,variable,TTEASYCLEANNAILSPOTTER,TapeTech,TapeTech EasyClean® Nail Spotter,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech EasyClean® Nail Spotter'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,210,13655,variable,TTEASYCLEANNAILSPOTTERWFHTTHANDLE,TapeTech,TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,211,13656,variable,TTFLATBOXHANDLE,TapeTech,TapeTech Flat Box Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Flat Box Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,212,13657,variable,TTMAXXBOX,TapeTech,TapeTech MAXXBOX® High Capacity Finishing Box,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech MAXXBOX® High Capacity Finishing Box'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,213,13658,variable,TTPOWERASSISTMAXXBOX,TapeTech,TapeTech Power Assist® MAXXBOX® Finishing Box,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Power Assist® MAXXBOX® Finishing Box'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,214,13659,variable,TTQUICKBOXQSX,TapeTech,TapeTech QuickBox® QSX Fast - Setting Finishing Box,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech QuickBox® QSX Fast - Setting Finishing Box'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,215,13660,variable,TTSIDECORNEREDGER,TapeTech,TapeTech 90° Inside Corner Edger,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 90° Inside Corner Edger'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,216,13661,variable,TTTTSFS,TapeTech,TapeTech Standard Full Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Standard Full Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,217,13662,variable,TTWIZARDCOMPACTFLATBOXHANDLE,TapeTech,TapeTech Wizard™ Compact Flat Box Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Wizard™ Compact Flat Box Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,218,13663,simple,TTBBS,TapeTech,TapeTech Basic Box Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Basic Box Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,219,13664,simple,TTBTS,TapeTech,TapeTech Basic Taping Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Basic Taping Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,220,13665,simple,TTCFS,TapeTech,TapeTech Corner Finishing Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Corner Finishing Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,221,13666,simple,TTFBC,TapeTech,"TapeTech 7"" & 10"" Flat Box Combo","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 7"" &amp; 10"" Flat Box Combo'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,222,13667,simple,TTFFS,TapeTech,TapeTech Value Drywall Finishing Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Value Drywall Finishing Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,223,13668,simple,TTFTFS,TapeTech,TapeTech Value Full Drywall Taping & Finishing Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Value Full Drywall Taping &amp; Finishing Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,224,13669,simple,TTFULL2SET,TapeTech,TapeTech Full Set ×2 – Contractor's Pack,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots=""TapeTech Full Set ×2 – Contractor's Pack""; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,225,13670,simple,TTPPS,TapeTech,TapeTech Pro Performance Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Pro Performance Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,226,13671,simple,TTPPSEF,TapeTech,TapeTech Pro Performance Easy Finish Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Pro Performance Easy Finish Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,227,13672,simple,TTPSS,TapeTech,TapeTech Professional Starter Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Professional Starter Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,228,13673,variable,TTITALIANABSFLOAT,TapeTech,TapeTech Italian ABS Float,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech 2"" Italian ABS Float | VABS050'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,229,13674,simple,XHTT,TapeTech,TapeTech Interchangeable Extendable Support Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Interchangeable Extendable Support Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,346,13797,variation,1422US,Dura-Stilts,"Dura-III Stilts Uni-Strut - 14""-22""","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='Dura-Stilts Dura-III Stilts Uni-Strut - 14""- 22"" | Part #1422US'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,347,13798,variation,1830US,Dura-Stilts,"Dura-III Stilts Uni-Strut - 18""-30""","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='Dura-Stilts Dura-III Stilts Uni-Strut - 18""- 30"" | Part #1830US'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,348,13799,variation,2440US,Dura-Stilts,"Dura-III Stilts Uni-Strut - 24""-40""","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='Dura-Stilts Dura-III Stilts Uni-Strut - 24""- 40"" | Part #2440US'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,349,13802,variation,PTBH34,Platinum Drywall Tools,"Platinum Flat Box Handle - 34""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Flat Box Handle - 34""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,350,13803,variation,PTBH42,Platinum Drywall Tools,"Platinum Flat Box Handle - 42""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Flat Box Handle - 42""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,351,13804,variation,PTBH54,Platinum Drywall Tools,"Platinum Flat Box Handle - 54""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Flat Box Handle - 54""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,352,13805,variation,PTCF25,Platinum Drywall Tools,"Platinum Angle Head Corner Finisher with Wheels - 2.5""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Angle Head Corner Finisher with Wheels - 2.5""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,353,13806,variation,PT3CF,Platinum Drywall Tools,"Platinum Angle Head Corner Finisher with Wheels - 3""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Angle Head Corner Finisher with Wheels - 3""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,354,13807,variation,PTCF35,Platinum Drywall Tools,"Platinum Angle Head Corner Finisher with Wheels - 3.5""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Angle Head Corner Finisher with Wheels - 3.5""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,355,13811,variation,PT8FB,Platinum Drywall Tools,"Platinum Flat Finishing Box - 8""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Flat Finishing Box - 8""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,356,13812,variation,PT10FB,Platinum Drywall Tools,"Platinum Flat Finishing Box - 10""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Flat Finishing Box - 10""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,357,13813,variation,PTFB12,Platinum Drywall Tools,"Platinum Flat Finishing Box - 12""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Flat Finishing Box - 12""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,358,13814,variation,PT14FB,Platinum Drywall Tools,"Platinum Flat Finishing Box - 14""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Flat Finishing Box - 14""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,359,13815,variation,PT2NS,Platinum Drywall Tools,"Platinum Nail Spotter - 2""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Nail Spotter - 2""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,360,13816,variation,PT3NS,Platinum Drywall Tools,"Platinum Nail Spotter - 3""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Nail Spotter - 3""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,361,13817,variation,PT25CF,Platinum Drywall Tools,"Platinum Stainless Steel Corner Flusher - 2.5""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Stainless Steel Corner Flusher - 2.5""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,362,13818,variation,PT30CF,Platinum Drywall Tools,"Platinum Stainless Steel Corner Flusher - 3""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Stainless Steel Corner Flusher - 3""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,363,13819,variation,PT35CF,Platinum Drywall Tools,"Platinum Stainless Steel Corner Flusher - 3.5""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Stainless Steel Corner Flusher - 3.5""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,364,13820,variation,EEX125135,TapeTech,"TapeTech 135° Outside Corner Edger - 1.25""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 135° Outside Corner Edger - 1.25""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,365,13821,variation,EEX200135,TapeTech,"TapeTech 135° Outside Corner Edger - 2""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 135° Outside Corner Edger - 2""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
