severity,category,line,id,type,sku,brand,name,detail,recommendation
high,shifted_seo_schema_metadata,1106,13469,simple,501RSE,TapeTech,Inside Corner Roller Repair Kit,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Inside Corner Roller Repair Kit | 501RSE'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1107,13470,simple,502005F,TapeTech,"7"" Pivot Pressure Plate","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 7"" Pivot Pressure Plate | 502005F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1108,13471,simple,502006,TapeTech,PIVOTBEARING,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech PIVOTBEARING | 502006'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1109,13472,simple,502007,TapeTech,Bearing,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Bearing | 502007'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1110,13473,simple,502034,TapeTech,Latch for Corner Box,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Latch for Corner Box | 502034'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1111,13474,simple,502A,TapeTech,#2 Taper Repair Kit,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech #2 Taper Repair Kit | 502A'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1112,13475,simple,502CN,TapeTech,Flat Box Wheel Repair Kit,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Flat Box Wheel Repair Kit | 502CN'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1113,13476,variable,TTCORNERFINISHERBLADEKIT,TapeTech,TapeTech Corner Finisher Blade Kit,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 2 in TapeTech Corner Finisher Blade Kit | 502F2'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1114,13477,simple,502F25,TapeTech,"2.5"" Corner Finisher Blade Change Kit","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 2.5"" Corner Finisher Blade Change Kit | 502F25'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1115,13478,simple,502F4,TapeTech,3 in TapeTech EZ Roll Corner Finisher Blade Kit,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 3 in TapeTech EZ Roll Corner Finisher Blade Kit | 502F4'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1116,13479,simple,502F4X,TapeTech,"3.5"" Easy Roll Corner Finisher Blade Repair Kit for 48XTT","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 3.5"" Easy Roll Corner Finisher Blade Repair Kit for 48XTT | 502F4X'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1117,13480,simple,502H,TapeTech,#2 Pump Repair Kit,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech #2 Pump Repair Kit | 502H'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1118,13481,simple,506009,TapeTech,Stainless Steel Cone,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Stainless Steel Cone | 506009'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1119,13482,simple,509008,TapeTech,"10-32 X 1/2"" Bind Head Screw +","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 10-32 X 1/2"" Bind Head Screw + | 509008'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1120,13483,simple,600007,TapeTech,"TapeTech Skid 2"" Nail Spotter","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Skid 2"" Nail Spotter | 600007'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1121,13484,simple,630009,TapeTech,"2"" Nail Spotter Facing","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 2"" Nail Spotter Facing | 630009'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1122,13485,simple,631015,TapeTech,"TapeTech® 2"" Nail Spotter Wiper","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech® 2"" Nail Spotter Wiper | 631015'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1123,13486,simple,632026,TapeTech,"Spring, Nail Spotter","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Spring, Nail Spotter | 632026'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1124,13487,simple,634028,TapeTech,"2"" Pressure Plate Assembly w/ New Style Tab","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech 2"" Pressure Plate Assembly w/ New Style Tab | 634028'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1125,13488,simple,650007,TapeTech,Skid for NS03TT,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Skid for NS03TT | 650007'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1126,13489,simple,650040,TapeTech,Special Washer,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Special Washer | 650040'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1127,13490,simple,680030,TapeTech,"3"" Nail Spotter Insert","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 3"" Nail Spotter Insert | 680030'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1128,13491,simple,681015,TapeTech,"3"" Wiper For EZ Clean Nailspotter","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 3"" Wiper For EZ Clean Nailspotter | 681015'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1129,13492,simple,700004F,TapeTech,Gland,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Gland | 700004F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1130,13493,simple,700010F,TapeTech,Valve Seal,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTechï¿½ï¿½ 700010F Valve Seal | 700010F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1131,13494,simple,700032F,TapeTech,Pump Fine Mesh Screen,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Pump Fine Mesh Screen | 700032F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1132,13495,simple,700033F,TapeTech,Pump Coarse Mesh Screen,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Pump Coarse Mesh Screen | 700033F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1133,13496,simple,700036,TapeTech,5/16-24 X 1-7/16 Stud,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 5/16-24 X 1-7/16 Stud | 700036'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1134,13497,simple,70173,TapeTech,"TapeTech 10"" & 12"" Finishing Box Full Set","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 10"" &amp; 12"" Finishing Box Full Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1135,13498,simple,702031F,TapeTech,TapeTech Handle Ball,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Handle Ball | 702031F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1136,13499,simple,704040,TapeTech,Filler Tube Assembly,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Filler Tube Assembly | 704040'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1137,13500,simple,709007,TapeTech,"Hex Head Nut - 5/16"" X 24 - 6 Pack","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Hex Head Nut - 5/16"" X 24 - 6 Pack | 709007'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1138,13501,simple,709046,TapeTech,Lock Clip,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Lock Clip | 709046'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1139,13502,simple,720009,TapeTech,Piston Cup,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Piston Cup | 720009'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1140,13503,simple,72017,TapeTech,TapeTech Blue Steel Taping Knife Kit,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Blue Steel Taping Knife Kit'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1141,13504,simple,72019,TapeTech,TapeTech Stainless Steel Taping Knife Kit,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Stainless Steel Taping Knife Kit'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1142,13505,simple,72020,TapeTech,TapeTech Carbon Steel Joint Knife Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Carbon Steel Joint Knife Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1143,13506,simple,72021,TapeTech,TapeTech Stainless Steel Joint Knife Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Stainless Steel Joint Knife Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1144,13507,simple,72022,TapeTech,TapeTech Blue Steel Taping Knife Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Blue Steel Taping Knife Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1145,13508,simple,72023,TapeTech,TapeTech Stainless Steel Taping Knife Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Stainless Steel Taping Knife Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1146,13509,simple,72024,TapeTech,TapeTech Pro Stainless Steel Hand Tool Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Pro Stainless Steel Hand Tool Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1147,13510,simple,72025,TapeTech,TapeTech Pro Blue Steel Hand Tool Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Pro Blue Steel Hand Tool Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1148,13511,simple,72026,TapeTech,TapeTech ProMAXX Stainless Steel Hand Tool Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech ProMAXX Stainless Steel Hand Tool Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1149,13512,simple,72027,TapeTech,TapeTech ProMAXX Blue Steel Hand Tool Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech ProMAXX Blue Steel Hand Tool Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1150,13513,simple,72028,TapeTech,TapeTech Starter Knife Set I,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Starter Knife Set I'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1151,13514,simple,72029,TapeTech,TapeTech Premium Finishing Knife Set I,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Premium Finishing Knife Set I'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1152,13515,simple,72030,TapeTech,TapeTech Starter Knife Set II,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Starter Knife Set II'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1153,13516,simple,72031,TapeTech,TapeTech Premium Finishing Knife Set II,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Premium Finishing Knife Set II'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1154,13517,simple,72032,TapeTech,TapeTech Finishing Knife Set III,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Finishing Knife Set III'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1155,13518,simple,72033,TapeTech,TapeTech Premium Finishing Knife Set III,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Premium Finishing Knife Set III'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1156,13519,simple,72034,TapeTech,TapeTech Pro Finishing Knife Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Pro Finishing Knife Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1157,13520,simple,72035,TapeTech,TapeTech ProMAXX Finishing Knife Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech ProMAXX Finishing Knife Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1158,13521,simple,72050,TapeTech,"TapeTech 14/18/24/32"" Finishing Knife Set","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 14/18/24/32"" Finishing Knife Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1159,13522,simple,72051,TapeTech,TapeTech Finishing Knife Set II,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Finishing Knife Set II'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1160,13523,variable,TTFINISHINGKNIFEROLLERSET,TapeTech,TapeTech Finishing Knife and Compound Roller Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 24"" Finishing Knife and 12"" Compound Roller Set w/ Support Handle/Adapter'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1161,13524,simple,72053,TapeTech,TapeTech Finishing Knife Set I,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Finishing Knife Set I'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1162,13525,simple,72055,TapeTech,"TapeTech 24"" Premium Finishing Knife and 9"" Compound Roller Set w/ Support Handle/Adapter","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 24"" Premium Finishing Knife and 9"" Compound Roller Set w/ Support Handle/Adapter'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1163,13526,simple,72060,TapeTech,"TapeTech 32"" Premium Finishing Knife and 9"" Compound Roller Kit w/ Support Handle/Adapter","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 32"" Premium Finishing Knife and 9"" Compound Roller Kit w/ Support Handle/Adapter'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1164,13527,simple,72066,TapeTech,TapeTech Deluxe Finishing Knife Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Deluxe Finishing Knife Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1165,13528,simple,72067,TapeTech,TapeTech Semi - Auto Taping Tool Kit,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Semi - Auto Taping Tool Kit'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1166,13529,simple,722039,TapeTech,Discharge Tube,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Discharge Tube | 722039'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1167,13530,simple,729009,TapeTech,"Wiper, U-Cup","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Wiper, U-Cup | 729009'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1168,13531,simple,729060,TapeTech,O-Ring Gasket - Large,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech O-Ring Gasket - Large | 729060'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1169,13532,simple,729072,TapeTech,Head O-Ring,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Head O-Ring | 729072'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1170,13533,simple,762011,TapeTech,"Foot Valve, Universal","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Foot Valve, Universal | 762011'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1171,13534,variable,TTEASYCLEANLOADINGPUMP,TapeTech,TapeTech EasyClean® Loading Pump,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech EasyClean® Loading Pump'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1172,13535,simple,76TTW90T,TapeTech,TapeTech EasyClean® Loading Pump with Box Filler,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech EasyClean® Loading Pump with Box Filler'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1173,13536,simple,800008,TapeTech,Pivot Arm For Box Handle,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Pivot Arm For Box Handle | 800008'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1174,13537,simple,800018F,TapeTech,Box Handle Notched Connector Plate,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Box Handle Notched Connector Plate | 800018F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1175,13538,simple,800021F,TapeTech,Pin,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Pin | 800021F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1176,13539,simple,800027,TapeTech,Short Connector,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Short Connector | 800027'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1177,13540,simple,801009,TapeTech,Coupling Pin (Repair Only Box Handles),"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Coupling Pin (Repair Only Box Handles) | 801009'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1178,13541,simple,804003F,TapeTech,Grip Assembly For Box Handle,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Grip Assembly For Box Handle | 804003F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1179,13542,simple,804234,TapeTech,"34"" Connector Assembly","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 34"" Connector Assembly | 804234'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1180,13543,simple,804254,TapeTech,54 in TapeTech Connector Assembly,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 54 in TapeTech Connector Assembly | 804254'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1181,13544,simple,804272,TapeTech,"72"" Connector Assembly","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 72"" Connector Assembly | 804272'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
